SessionID,Date,ResourceID,MethodID,Duration_Minutes,FocusScore,Passive_Flag,Hour,DateTime
303,2005-03-14 00:34:16.952844,106,3,165,90,1,14,2005-03-14 14:34:16.952844
304,2005-03-15 00:34:16.952844,103,5,138,75,1,10,2005-03-15 10:34:16.952844
305,2005-03-16 00:34:16.952844,104,1,115,94,0,8,2005-03-16 08:34:16.952844
306,2005-03-17 00:34:16.952844,104,3,174,81,1,8,2005-03-17 08:34:16.952844
307,2005-03-18 00:34:16.952844,101,1,74,78,0,11,2005-03-18 11:34:16.952844
308,2005-03-19 00:34:16.952844,106,5,65,80,0,15,2005-03-19 15:34:16.952844
309,2005-03-20 00:34:16.952844,107,3,188,68,0,10,2005-03-20 10:34:16.952844
310,2005-03-21 00:34:16.952844,107,2,218,61,1,8,2005-03-21 08:34:16.952844
311,2005-03-22 00:34:16.952844,105,4,211,56,1,12,2005-03-22 12:34:16.952844
312,2005-03-23 00:34:16.952844,102,5,120,84,1,13,2005-03-23 13:34:16.952844
313,2005-03-24 00:34:16.952844,106,4,119,93,0,6,2005-03-24 06:34:16.952844
314,2005-03-25 00:34:16.952844,104,3,68,77,1,9,2005-03-25 09:34:16.952844
315,2005-03-26 00:34:16.952844,103,3,202,62,0,12,2005-03-26 12:34:16.952844
316,2005-03-27 00:34:16.952844,107,2,155,94,1,19,2005-03-27 19:34:16.952844
317,2005-03-28 00:34:16.952844,104,4,229,58,1,18,2005-03-28 18:34:16.952844
318,2005-03-29 00:34:16.952844,106,4,196,50,0,15,2005-03-29 15:34:16.952844
319,2005-03-30 00:34:16.952844,104,1,160,87,1,6,2005-03-30 06:34:16.952844
320,2005-03-31 00:34:16.952844,103,3,121,91,0,9,2005-03-31 09:34:16.952844
321,2005-04-01 00:34:16.952844,107,4,182,50,0,21,2005-04-01 21:34:16.952844
322,2005-04-02 00:34:16.952844,106,5,195,55,1,21,2005-04-02 21:34:16.952844
323,2005-04-03 00:34:16.952844,104,1,87,86,0,13,2005-04-03 13:34:16.952844
324,2005-04-04 00:34:16.952844,105,3,202,62,1,15,2005-04-04 15:34:16.952844
325,2005-04-05 00:34:16.952844,106,4,90,89,0,21,2005-04-05 21:34:16.952844
326,2005-04-06 00:34:16.952844,102,3,178,90,0,16,2005-04-06 16:34:16.952844
327,2005-04-07 00:34:16.952844,103,4,147,85,1,11,2005-04-07 11:34:16.952844
328,2005-04-08 00:34:16.952844,101,1,193,52,0,6,2005-04-08 06:34:16.952844
329,2005-04-09 00:34:16.952844,106,2,176,94,1,17,2005-04-09 17:34:16.952844
330,2005-04-10 00:34:16.952844,105,1,214,67,1,11,2005-04-10 11:34:16.952844
331,2005-04-11 00:34:16.952844,101,2,76,83,0,18,2005-04-11 18:34:16.952844
332,2005-04-12 00:34:16.952844,104,1,78,88,0,22,2005-04-12 22:34:16.952844
333,2005-04-13 00:34:16.952844,104,3,172,75,1,6,2005-04-13 06:34:16.952844
334,2005-04-14 00:34:16.952844,104,4,146,77,1,13,2005-04-14 13:34:16.952844
335,2005-04-15 00:34:16.952844,102,4,173,85,0,13,2005-04-15 13:34:16.952844
336,2005-04-16 00:34:16.952844,104,2,41,84,0,16,2005-04-16 16:34:16.952844
337,2005-04-17 00:34:16.952844,107,1,45,82,1,19,2005-04-17 19:34:16.952844
338,2005-04-18 00:34:16.952844,107,4,131,86,1,15,2005-04-18 15:34:16.952844
339,2005-04-19 00:34:16.952844,107,5,181,57,1,20,2005-04-19 20:34:16.952844
340,2005-04-20 00:34:16.952844,107,1,151,78,1,12,2005-04-20 12:34:16.952844
341,2005-04-21 00:34:16.952844,106,3,119,82,1,12,2005-04-21 12:34:16.952844
342,2005-04-22 00:34:16.952844,107,2,215,67,1,15,2005-04-22 15:34:16.952844
343,2005-04-23 00:34:16.952844,105,4,57,79,1,9,2005-04-23 09:34:16.952844
344,2005-04-24 00:34:16.952844,103,5,70,78,1,15,2005-04-24 15:34:16.952844
345,2005-04-25 00:34:16.952844,104,3,221,66,0,19,2005-04-25 19:34:16.952844
346,2005-04-26 00:34:16.952844,106,2,230,50,1,18,2005-04-26 18:34:16.952844
347,2005-04-27 00:34:16.952844,102,4,234,65,0,20,2005-04-27 20:34:16.952844
348,2005-04-28 00:34:16.952844,103,4,186,62,1,21,2005-04-28 21:34:16.952844
349,2005-04-29 00:34:16.952844,104,2,75,77,1,7,2005-04-29 07:34:16.952844
350,2005-04-30 00:34:16.952844,101,2,163,92,1,9,2005-04-30 09:34:16.952844
351,2005-05-01 00:34:16.952844,107,1,144,79,1,22,2005-05-01 22:34:16.952844
352,2005-05-02 00:34:16.952844,101,5,76,76,1,15,2005-05-02 15:34:16.952844
353,2005-05-03 00:34:16.952844,101,2,39,92,1,14,2005-05-03 14:34:16.952844
354,2005-05-04 00:34:16.952844,107,2,138,79,0,20,2005-05-04 20:34:16.952844
355,2005-05-05 00:34:16.952844,104,3,148,75,1,17,2005-05-05 17:34:16.952844
356,2005-05-06 00:34:16.952844,105,4,147,75,0,14,2005-05-06 14:34:16.952844
357,2005-05-07 00:34:16.952844,107,3,175,89,1,19,2005-05-07 19:34:16.952844
358,2005-05-08 00:34:16.952844,103,4,206,60,0,18,2005-05-08 18:34:16.952844
359,2005-05-09 00:34:16.952844,105,1,114,91,0,11,2005-05-09 11:34:16.952844
360,2005-05-10 00:34:16.952844,106,3,234,50,0,9,2005-05-10 09:34:16.952844
361,2005-05-11 00:34:16.952844,106,1,127,83,1,22,2005-05-11 22:34:16.952844
362,2005-05-12 00:34:16.952844,101,1,128,75,1,8,2005-05-12 08:34:16.952844
363,2005-05-13 00:34:16.952844,102,3,178,90,0,19,2005-05-13 19:34:16.952844
364,2005-05-14 00:34:16.952844,101,3,84,80,0,22,2005-05-14 22:34:16.952844
365,2005-05-15 00:34:16.952844,103,3,238,54,1,18,2005-05-15 18:34:16.952844
366,2005-05-16 00:34:16.952844,104,2,124,79,0,14,2005-05-16 14:34:16.952844
367,2005-05-17 00:34:16.952844,105,4,131,77,0,6,2005-05-17 06:34:16.952844
368,2005-05-18 00:34:16.952844,102,2,210,54,0,22,2005-05-18 22:34:16.952844
369,2005-05-19 00:34:16.952844,105,4,82,79,0,21,2005-05-19 21:34:16.952844
370,2005-05-20 00:34:16.952844,104,5,231,59,0,7,2005-05-20 07:34:16.952844
371,2005-05-21 00:34:16.952844,102,4,112,91,1,19,2005-05-21 19:34:16.952844
372,2005-05-22 00:34:16.952844,104,3,114,88,0,22,2005-05-22 22:34:16.952844
373,2005-05-23 00:34:16.952844,107,4,230,63,1,8,2005-05-23 08:34:16.952844
374,2005-05-24 00:34:16.952844,106,5,30,93,0,7,2005-05-24 07:34:16.952844
375,2005-05-25 00:34:16.952844,101,4,202,62,1,13,2005-05-25 13:34:16.952844
376,2005-05-26 00:34:16.952844,105,3,33,75,1,7,2005-05-26 07:34:16.952844
377,2005-05-27 00:34:16.952844,106,3,142,82,1,7,2005-05-27 07:34:16.952844
378,2005-05-28 00:34:16.952844,107,3,61,76,0,14,2005-05-28 14:34:16.952844
379,2005-05-29 00:34:16.952844,104,4,121,82,0,11,2005-05-29 11:34:16.952844
380,2005-05-30 00:34:16.952844,102,4,68,76,1,17,2005-05-30 17:34:16.952844
381,2005-05-31 00:34:16.952844,105,3,211,52,1,14,2005-05-31 14:34:16.952844
382,2005-06-01 00:34:16.952844,101,4,152,92,1,12,2005-06-01 12:34:16.952844
383,2005-06-02 00:34:16.952844,101,5,41,75,0,17,2005-06-02 17:34:16.952844
384,2005-06-03 00:34:16.952844,105,4,83,86,1,10,2005-06-03 10:34:16.952844
385,2005-06-04 00:34:16.952844,107,2,162,91,1,21,2005-06-04 21:34:16.952844
386,2005-06-05 00:34:16.952844,102,2,141,89,1,10,2005-06-05 10:34:16.952844
387,2005-06-06 00:34:16.952844,106,2,180,89,0,17,2005-06-06 17:34:16.952844
388,2005-06-07 00:34:16.952844,106,1,114,88,1,14,2005-06-07 14:34:16.952844
389,2005-06-08 00:34:16.952844,107,4,95,85,0,12,2005-06-08 12:34:16.952844
390,2005-06-09 00:34:16.952844,105,3,208,56,0,16,2005-06-09 16:34:16.952844
391,2005-06-10 00:34:16.952844,101,3,195,51,1,17,2005-06-10 17:34:16.952844
392,2005-06-11 00:34:16.952844,106,4,67,92,0,8,2005-06-11 08:34:16.952844
393,2005-06-12 00:34:16.952844,102,2,127,92,1,22,2005-06-12 22:34:16.952844
394,2005-06-13 00:34:16.952844,105,5,59,89,1,12,2005-06-13 12:34:16.952844
395,2005-06-14 00:34:16.952844,107,2,120,93,1,15,2005-06-14 15:34:16.952844
396,2005-06-15 00:34:16.952844,107,4,220,51,1,20,2005-06-15 20:34:16.952844
397,2005-06-16 00:34:16.952844,106,3,81,80,0,7,2005-06-16 07:34:16.952844
398,2005-06-17 00:34:16.952844,104,1,108,84,0,18,2005-06-17 18:34:16.952844
399,2005-06-18 00:34:16.952844,107,2,80,91,1,9,2005-06-18 09:34:16.952844
400,2005-06-19 00:34:16.952844,107,5,162,78,1,6,2005-06-19 06:34:16.952844
401,2005-06-20 00:34:16.952844,101,4,167,91,0,7,2005-06-20 07:34:16.952844
402,2005-06-21 00:34:16.952844,103,5,103,91,0,7,2005-06-21 07:34:16.952844
403,2005-06-22 00:34:16.952844,104,3,113,79,1,9,2005-06-22 09:34:16.952844
404,2005-06-23 00:34:16.952844,105,4,63,80,1,8,2005-06-23 08:34:16.952844
405,2005-06-24 00:34:16.952844,101,2,82,76,1,22,2005-06-24 22:34:16.952844
406,2005-06-25 00:34:16.952844,101,5,234,60,1,19,2005-06-25 19:34:16.952844
407,2005-06-26 00:34:16.952844,105,2,72,90,0,7,2005-06-26 07:34:16.952844
408,2005-06-27 00:34:16.952844,106,4,232,68,1,21,2005-06-27 21:34:16.952844
409,2005-06-28 00:34:16.952844,106,4,140,90,0,16,2005-06-28 16:34:16.952844
410,2005-06-29 00:34:16.952844,102,1,124,85,0,18,2005-06-29 18:34:16.952844
411,2005-06-30 00:34:16.952844,103,4,147,90,0,6,2005-06-30 06:34:16.952844
412,2005-07-01 00:34:16.952844,101,2,37,78,0,7,2005-07-01 07:34:16.952844
413,2005-07-02 00:34:16.952844,104,4,133,78,1,7,2005-07-02 07:34:16.952844
414,2005-07-03 00:34:16.952844,106,5,213,52,1,10,2005-07-03 10:34:16.952844
415,2005-07-04 00:34:16.952844,105,2,125,77,1,9,2005-07-04 09:34:16.952844
416,2005-07-05 00:34:16.952844,106,1,184,67,1,17,2005-07-05 17:34:16.952844
417,2005-07-06 00:34:16.952844,105,4,90,93,1,8,2005-07-06 08:34:16.952844
418,2005-07-07 00:34:16.952844,101,3,176,79,0,15,2005-07-07 15:34:16.952844
419,2005-07-08 00:34:16.952844,104,4,239,59,0,15,2005-07-08 15:34:16.952844
420,2005-07-09 00:34:16.952844,107,3,90,80,0,6,2005-07-09 06:34:16.952844
421,2005-07-10 00:34:16.952844,106,3,30,79,1,11,2005-07-10 11:34:16.952844
422,2005-07-11 00:34:16.952844,101,4,41,88,1,16,2005-07-11 16:34:16.952844
423,2005-07-12 00:34:16.952844,102,1,63,91,1,7,2005-07-12 07:34:16.952844
424,2005-07-13 00:34:16.952844,101,2,107,87,0,12,2005-07-13 12:34:16.952844
425,2005-07-14 00:34:16.952844,101,3,184,58,0,9,2005-07-14 09:34:16.952844
426,2005-07-15 00:34:16.952844,102,5,55,89,0,18,2005-07-15 18:34:16.952844
427,2005-07-16 00:34:16.952844,101,5,150,89,0,18,2005-07-16 18:34:16.952844
428,2005-07-17 00:34:16.952844,105,2,85,85,0,22,2005-07-17 22:34:16.952844
429,2005-07-18 00:34:16.952844,103,2,92,90,0,6,2005-07-18 06:34:16.952844
430,2005-07-19 00:34:16.952844,103,2,90,91,0,11,2005-07-19 11:34:16.952844
431,2005-07-20 00:34:16.952844,105,3,55,78,0,6,2005-07-20 06:34:16.952844
432,2005-07-21 00:34:16.952844,101,1,30,82,0,13,2005-07-21 13:34:16.952844
433,2005-07-22 00:34:16.952844,101,3,142,77,0,22,2005-07-22 22:34:16.952844
434,2005-07-23 00:34:16.952844,105,3,209,64,0,20,2005-07-23 20:34:16.952844
435,2005-07-24 00:34:16.952844,102,3,76,88,0,12,2005-07-24 12:34:16.952844
436,2005-07-25 00:34:16.952844,102,4,57,88,0,21,2005-07-25 21:34:16.952844
437,2005-07-26 00:34:16.952844,106,1,159,87,1,12,2005-07-26 12:34:16.952844
438,2005-07-27 00:34:16.952844,104,3,183,63,0,22,2005-07-27 22:34:16.952844
439,2005-07-28 00:34:16.952844,104,5,216,68,0,9,2005-07-28 09:34:16.952844
440,2005-07-29 00:34:16.952844,105,1,36,77,1,17,2005-07-29 17:34:16.952844
441,2005-07-30 00:34:16.952844,104,1,140,88,0,18,2005-07-30 18:34:16.952844
442,2005-07-31 00:34:16.952844,104,4,136,89,1,9,2005-07-31 09:34:16.952844
443,2005-08-01 00:34:16.952844,106,1,47,80,1,6,2005-08-01 06:34:16.952844
444,2005-08-02 00:34:16.952844,106,4,144,89,0,6,2005-08-02 06:34:16.952844
445,2005-08-03 00:34:16.952844,101,3,221,54,0,12,2005-08-03 12:34:16.952844
446,2005-08-04 00:34:16.952844,101,2,57,84,1,14,2005-08-04 14:34:16.952844
447,2005-08-05 00:34:16.952844,105,5,68,91,1,6,2005-08-05 06:34:16.952844
448,2005-08-06 00:34:16.952844,104,5,115,86,1,21,2005-08-06 21:34:16.952844
449,2005-08-07 00:34:16.952844,104,5,54,91,1,20,2005-08-07 20:34:16.952844
450,2005-08-08 00:34:16.952844,101,1,42,94,0,11,2005-08-08 11:34:16.952844
451,2005-08-09 00:34:16.952844,104,4,54,78,0,7,2005-08-09 07:34:16.952844
452,2005-08-10 00:34:16.952844,104,3,167,77,1,14,2005-08-10 14:34:16.952844
453,2005-08-11 00:34:16.952844,104,4,138,92,0,9,2005-08-11 09:34:16.952844
454,2005-08-12 00:34:16.952844,103,4,140,78,1,18,2005-08-12 18:34:16.952844
455,2005-08-13 00:34:16.952844,106,3,140,76,1,16,2005-08-13 16:34:16.952844
456,2005-08-14 00:34:16.952844,102,4,140,82,0,18,2005-08-14 18:34:16.952844
457,2005-08-15 00:34:16.952844,101,1,197,66,0,16,2005-08-15 16:34:16.952844
458,2005-08-16 00:34:16.952844,104,1,112,84,1,13,2005-08-16 13:34:16.952844
459,2005-08-17 00:34:16.952844,107,2,198,54,0,12,2005-08-17 12:34:16.952844
460,2005-08-18 00:34:16.952844,105,5,35,94,1,21,2005-08-18 21:34:16.952844
461,2005-08-19 00:34:16.952844,106,1,55,76,1,8,2005-08-19 08:34:16.952844
462,2005-08-20 00:34:16.952844,103,4,216,62,0,22,2005-08-20 22:34:16.952844
463,2005-08-21 00:34:16.952844,103,5,227,54,1,20,2005-08-21 20:34:16.952844
464,2005-08-22 00:34:16.952844,103,1,150,75,0,22,2005-08-22 22:34:16.952844
465,2005-08-23 00:34:16.952844,102,4,210,55,0,16,2005-08-23 16:34:16.952844
466,2005-08-24 00:34:16.952844,107,1,99,90,1,10,2005-08-24 10:34:16.952844
467,2005-08-25 00:34:16.952844,107,5,33,85,1,21,2005-08-25 21:34:16.952844
468,2005-08-26 00:34:16.952844,101,3,219,58,0,20,2005-08-26 20:34:16.952844
469,2005-08-27 00:34:16.952844,107,4,160,93,0,15,2005-08-27 15:34:16.952844
470,2005-08-28 00:34:16.952844,105,3,60,82,0,19,2005-08-28 19:34:16.952844
471,2005-08-29 00:34:16.952844,102,3,65,80,1,7,2005-08-29 07:34:16.952844
472,2005-08-30 00:34:16.952844,103,3,95,94,0,21,2005-08-30 21:34:16.952844
473,2005-08-31 00:34:16.952844,102,2,104,78,1,13,2005-08-31 13:34:16.952844
474,2005-09-01 00:34:16.952844,101,2,108,80,0,20,2005-09-01 20:34:16.952844
475,2005-09-02 00:34:16.952844,101,5,147,91,0,15,2005-09-02 15:34:16.952844
476,2005-09-03 00:34:16.952844,104,4,123,80,1,10,2005-09-03 10:34:16.952844
477,2005-09-04 00:34:16.952844,103,2,208,51,1,21,2005-09-04 21:34:16.952844
478,2005-09-05 00:34:16.952844,103,3,108,85,0,17,2005-09-05 17:34:16.952844
479,2005-09-06 00:34:16.952844,101,2,165,93,0,18,2005-09-06 18:34:16.952844
480,2005-09-07 00:34:16.952844,107,5,202,61,0,14,2005-09-07 14:34:16.952844
481,2005-09-08 00:34:16.952844,106,1,162,80,1,22,2005-09-08 22:34:16.952844
482,2005-09-09 00:34:16.952844,104,4,183,53,1,17,2005-09-09 17:34:16.952844
483,2005-09-10 00:34:16.952844,105,4,48,94,1,10,2005-09-10 10:34:16.952844
484,2005-09-11 00:34:16.952844,103,2,49,91,0,17,2005-09-11 17:34:16.952844
485,2005-09-12 00:34:16.952844,103,4,169,89,0,6,2005-09-12 06:34:16.952844
486,2005-09-13 00:34:16.952844,103,5,30,88,1,21,2005-09-13 21:34:16.952844
487,2005-09-14 00:34:16.952844,105,3,93,80,0,17,2005-09-14 17:34:16.952844
488,2005-09-15 00:34:16.952844,102,4,66,85,0,14,2005-09-15 14:34:16.952844
489,2005-09-16 00:34:16.952844,101,2,129,87,1,18,2005-09-16 18:34:16.952844
490,2005-09-17 00:34:16.952844,102,2,32,75,1,22,2005-09-17 22:34:16.952844
491,2005-09-18 00:34:16.952844,103,3,163,92,0,22,2005-09-18 22:34:16.952844
492,2005-09-19 00:34:16.952844,101,4,39,79,1,9,2005-09-19 09:34:16.952844
493,2005-09-20 00:34:16.952844,102,2,180,84,1,19,2005-09-20 19:34:16.952844
494,2005-09-21 00:34:16.952844,105,2,201,51,1,12,2005-09-21 12:34:16.952844
495,2005-09-22 00:34:16.952844,101,4,42,82,0,8,2005-09-22 08:34:16.952844
496,2005-09-23 00:34:16.952844,104,1,159,94,1,6,2005-09-23 06:34:16.952844
497,2005-09-24 00:34:16.952844,101,3,94,79,1,17,2005-09-24 17:34:16.952844
498,2005-09-25 00:34:16.952844,105,4,102,91,1,20,2005-09-25 20:34:16.952844
499,2005-09-26 00:34:16.952844,103,1,38,85,1,16,2005-09-26 16:34:16.952844
500,2005-09-27 00:34:16.952844,101,3,172,80,0,15,2005-09-27 15:34:16.952844
501,2005-09-28 00:34:16.952844,107,5,192,66,1,7,2005-09-28 07:34:16.952844
502,2005-09-29 00:34:16.952844,107,3,98,86,0,9,2005-09-29 09:34:16.952844
503,2005-09-30 00:34:16.952844,104,1,207,63,0,22,2005-09-30 22:34:16.952844
504,2005-10-01 00:34:16.952844,104,5,146,85,1,22,2005-10-01 22:34:16.952844
505,2005-10-02 00:34:16.952844,105,1,166,76,1,13,2005-10-02 13:34:16.952844
506,2005-10-03 00:34:16.952844,107,3,105,77,1,19,2005-10-03 19:34:16.952844
507,2005-10-04 00:34:16.952844,102,3,64,75,0,9,2005-10-04 09:34:16.952844
508,2005-10-05 00:34:16.952844,101,5,69,82,0,11,2005-10-05 11:34:16.952844
509,2005-10-06 00:34:16.952844,105,5,40,83,0,9,2005-10-06 09:34:16.952844
510,2005-10-07 00:34:16.952844,107,3,43,77,1,8,2005-10-07 08:34:16.952844
511,2005-10-08 00:34:16.952844,106,2,194,54,0,11,2005-10-08 11:34:16.952844
512,2005-10-09 00:34:16.952844,101,2,112,88,1,12,2005-10-09 12:34:16.952844
513,2005-10-10 00:34:16.952844,102,2,183,53,0,19,2005-10-10 19:34:16.952844
514,2005-10-11 00:34:16.952844,107,1,118,87,0,17,2005-10-11 17:34:16.952844
515,2005-10-12 00:34:16.952844,107,4,71,92,1,21,2005-10-12 21:34:16.952844
516,2005-10-13 00:34:16.952844,107,5,69,82,1,13,2005-10-13 13:34:16.952844
517,2005-10-14 00:34:16.952844,106,5,68,82,1,7,2005-10-14 07:34:16.952844
518,2005-10-15 00:34:16.952844,107,3,43,93,0,18,2005-10-15 18:34:16.952844
519,2005-10-16 00:34:16.952844,104,1,154,80,1,13,2005-10-16 13:34:16.952844
520,2005-10-17 00:34:16.952844,104,3,126,89,1,21,2005-10-17 21:34:16.952844
521,2005-10-18 00:34:16.952844,105,1,182,66,1,9,2005-10-18 09:34:16.952844
522,2005-10-19 00:34:16.952844,105,1,223,63,1,21,2005-10-19 21:34:16.952844
523,2005-10-20 00:34:16.952844,104,4,82,82,0,11,2005-10-20 11:34:16.952844
524,2005-10-21 00:34:16.952844,101,3,133,93,1,9,2005-10-21 09:34:16.952844
525,2005-10-22 00:34:16.952844,101,1,68,93,1,21,2005-10-22 21:34:16.952844
526,2005-10-23 00:34:16.952844,104,5,227,55,0,18,2005-10-23 18:34:16.952844
527,2005-10-24 00:34:16.952844,104,5,96,81,0,10,2005-10-24 10:34:16.952844
528,2005-10-25 00:34:16.952844,103,5,208,57,1,20,2005-10-25 20:34:16.952844
529,2005-10-26 00:34:16.952844,105,2,71,94,0,13,2005-10-26 13:34:16.952844
530,2005-10-27 00:34:16.952844,104,1,44,89,1,12,2005-10-27 12:34:16.952844
531,2005-10-28 00:34:16.952844,106,1,186,50,0,19,2005-10-28 19:34:16.952844
532,2005-10-29 00:34:16.952844,101,2,184,53,1,12,2005-10-29 12:34:16.952844
533,2005-10-30 00:34:16.952844,104,5,186,55,0,12,2005-10-30 12:34:16.952844
534,2005-10-31 00:34:16.952844,103,3,214,50,1,15,2005-10-31 15:34:16.952844
535,2005-11-01 00:34:16.952844,104,4,184,50,1,19,2005-11-01 19:34:16.952844
536,2005-11-02 00:34:16.952844,106,5,225,51,0,15,2005-11-02 15:34:16.952844
537,2005-11-03 00:34:16.952844,107,3,39,79,0,12,2005-11-03 12:34:16.952844
538,2005-11-04 00:34:16.952844,103,1,152,84,1,12,2005-11-04 12:34:16.952844
539,2005-11-05 00:34:16.952844,103,3,126,80,0,12,2005-11-05 12:34:16.952844
540,2005-11-06 00:34:16.952844,103,1,170,89,0,10,2005-11-06 10:34:16.952844
541,2005-11-07 00:34:16.952844,103,3,138,94,1,6,2005-11-07 06:34:16.952844
542,2005-11-08 00:34:16.952844,102,5,213,64,0,19,2005-11-08 19:34:16.952844
543,2005-11-09 00:34:16.952844,103,5,186,57,1,18,2005-11-09 18:34:16.952844
544,2005-11-10 00:34:16.952844,106,3,34,89,0,13,2005-11-10 13:34:16.952844
545,2005-11-11 00:34:16.952844,106,5,97,86,0,13,2005-11-11 13:34:16.952844
546,2005-11-12 00:34:16.952844,106,4,202,51,1,15,2005-11-12 15:34:16.952844
547,2005-11-13 00:34:16.952844,101,3,184,68,1,22,2005-11-13 22:34:16.952844
548,2005-11-14 00:34:16.952844,102,2,193,53,1,11,2005-11-14 11:34:16.952844
549,2005-11-15 00:34:16.952844,107,4,55,85,0,20,2005-11-15 20:34:16.952844
550,2005-11-16 00:34:16.952844,102,2,56,79,0,20,2005-11-16 20:34:16.952844
551,2005-11-17 00:34:16.952844,101,3,177,85,0,21,2005-11-17 21:34:16.952844
552,2005-11-18 00:34:16.952844,105,5,103,82,0,13,2005-11-18 13:34:16.952844
553,2005-11-19 00:34:16.952844,106,3,67,80,0,20,2005-11-19 20:34:16.952844
554,2005-11-20 00:34:16.952844,105,4,229,64,0,8,2005-11-20 08:34:16.952844
555,2005-11-21 00:34:16.952844,102,2,119,88,0,11,2005-11-21 11:34:16.952844
556,2005-11-22 00:34:16.952844,106,4,136,86,0,13,2005-11-22 13:34:16.952844
557,2005-11-23 00:34:16.952844,104,3,170,82,0,21,2005-11-23 21:34:16.952844
558,2005-11-24 00:34:16.952844,104,5,219,67,1,20,2005-11-24 20:34:16.952844
559,2005-11-25 00:34:16.952844,107,4,140,82,0,18,2005-11-25 18:34:16.952844
560,2005-11-26 00:34:16.952844,105,2,89,85,1,20,2005-11-26 20:34:16.952844
561,2005-11-27 00:34:16.952844,107,4,233,61,0,18,2005-11-27 18:34:16.952844
562,2005-11-28 00:34:16.952844,103,5,129,90,1,13,2005-11-28 13:34:16.952844
563,2005-11-29 00:34:16.952844,104,3,97,79,1,19,2005-11-29 19:34:16.952844
564,2005-11-30 00:34:16.952844,105,5,149,79,1,16,2005-11-30 16:34:16.952844
565,2005-12-01 00:34:16.952844,102,2,101,84,0,11,2005-12-01 11:34:16.952844
566,2005-12-02 00:34:16.952844,107,3,121,83,0,6,2005-12-02 06:34:16.952844
567,2005-12-03 00:34:16.952844,106,4,80,88,1,7,2005-12-03 07:34:16.952844
568,2005-12-04 00:34:16.952844,105,1,69,83,0,18,2005-12-04 18:34:16.952844
569,2005-12-05 00:34:16.952844,103,1,40,75,0,6,2005-12-05 06:34:16.952844
570,2005-12-06 00:34:16.952844,103,4,75,79,0,9,2005-12-06 09:34:16.952844
571,2005-12-07 00:34:16.952844,107,4,178,88,0,7,2005-12-07 07:34:16.952844
572,2005-12-08 00:34:16.952844,102,4,193,50,1,21,2005-12-08 21:34:16.952844
573,2005-12-09 00:34:16.952844,101,4,92,93,0,8,2005-12-09 08:34:16.952844
574,2005-12-10 00:34:16.952844,104,5,197,64,1,22,2005-12-10 22:34:16.952844
575,2005-12-11 00:34:16.952844,102,4,178,89,0,10,2005-12-11 10:34:16.952844
576,2005-12-12 00:34:16.952844,103,2,230,58,0,13,2005-12-12 13:34:16.952844
577,2005-12-13 00:34:16.952844,103,1,231,69,1,17,2005-12-13 17:34:16.952844
578,2005-12-14 00:34:16.952844,107,2,86,83,0,17,2005-12-14 17:34:16.952844
579,2005-12-15 00:34:16.952844,101,3,64,94,1,6,2005-12-15 06:34:16.952844
580,2005-12-16 00:34:16.952844,106,2,54,85,1,6,2005-12-16 06:34:16.952844
581,2005-12-17 00:34:16.952844,104,5,67,76,0,20,2005-12-17 20:34:16.952844
582,2005-12-18 00:34:16.952844,101,1,164,92,1,22,2005-12-18 22:34:16.952844
583,2005-12-19 00:34:16.952844,102,2,191,66,1,7,2005-12-19 07:34:16.952844
584,2005-12-20 00:34:16.952844,101,3,157,85,0,22,2005-12-20 22:34:16.952844
585,2005-12-21 00:34:16.952844,103,1,216,61,0,14,2005-12-21 14:34:16.952844
586,2005-12-22 00:34:16.952844,102,4,208,56,1,17,2005-12-22 17:34:16.952844
587,2005-12-23 00:34:16.952844,101,1,209,55,1,9,2005-12-23 09:34:16.952844
588,2005-12-24 00:34:16.952844,105,5,117,75,0,18,2005-12-24 18:34:16.952844
589,2005-12-25 00:34:16.952844,106,5,206,60,0,9,2005-12-25 09:34:16.952844
590,2005-12-26 00:34:16.952844,106,2,179,92,1,12,2005-12-26 12:34:16.952844
591,2005-12-27 00:34:16.952844,104,1,78,81,1,19,2005-12-27 19:34:16.952844
592,2005-12-28 00:34:16.952844,102,5,110,94,1,14,2005-12-28 14:34:16.952844
593,2005-12-29 00:34:16.952844,102,1,134,91,1,6,2005-12-29 06:34:16.952844
594,2005-12-30 00:34:16.952844,101,5,177,82,0,6,2005-12-30 06:34:16.952844
595,2005-12-31 00:34:16.952844,104,4,78,81,0,9,2005-12-31 09:34:16.952844
596,2006-01-01 00:34:16.952844,106,4,30,87,1,6,2006-01-01 06:34:16.952844
597,2006-01-02 00:34:16.952844,103,1,208,68,1,15,2006-01-02 15:34:16.952844
598,2006-01-03 00:34:16.952844,107,1,91,91,1,7,2006-01-03 07:34:16.952844
