AssessmentID,SessionID,Subject,Questions_Total,Questions_Correct,Difficulty_Rating
1022,1022,Science,27,15,1
1023,1023,English,39,28,3
1024,1024,Physics,49,25,1
1025,1025,Science,24,20,5
1026,1026,Math,23,16,1
1027,1027,Physics,12,5,2
1028,1028,Math,10,8,5
1029,1029,Math,11,9,5
1030,1030,Chemistry,13,9,5
1031,1031,Physics,21,14,4
1032,1032,Science,37,19,3
1033,1033,Chemistry,41,16,3
1034,1034,Math,23,17,4
1035,1035,Math,35,10,1
1036,1036,Chemistry,25,23,4
1037,1037,Math,30,19,1
1038,1038,Science,31,22,4
1039,1039,Science,30,14,3
1040,1040,Physics,21,14,3
1041,1041,Math,24,13,5
1042,1042,English,42,28,3
1043,1043,Physics,39,27,5
1044,1044,Science,40,29,5
1045,1045,Physics,26,13,2
1046,1046,Science,42,30,1
1047,1047,Math,11,9,5
1048,1048,English,24,17,3
1049,1049,English,40,16,1
1050,1050,Science,32,23,5
1051,1051,English,30,15,1
1052,1052,Science,46,41,2
1053,1053,Physics,20,17,3
1054,1054,English,19,10,3
1055,1055,Physics,26,18,5
1056,1056,English,37,27,2
1057,1057,Math,30,21,4
1058,1058,Science,46,25,2
1059,1059,Math,46,23,4
1060,1060,Math,24,16,4
1061,1061,Physics,44,20,1
1062,1062,Math,33,23,5
1063,1063,Chemistry,12,7,2
1064,1064,English,48,24,1
1065,1065,Math,34,20,5
1066,1066,Math,31,11,2
1067,1067,Physics,29,21,5
1068,1068,Science,36,24,1
1069,1069,Math,41,23,5
1070,1070,Science,41,35,3
1071,1071,Math,18,15,1
1072,1072,Physics,46,32,5
1073,1073,Math,27,8,2
1074,1074,Chemistry,44,32,5
1075,1075,Chemistry,45,39,5
1076,1076,Physics,49,36,1
1077,1077,English,25,18,2
1078,1078,Chemistry,11,10,3
1079,1079,Physics,47,43,2
1080,1080,Chemistry,14,7,4
1081,1081,Science,21,17,2
1082,1082,Science,31,19,4
1083,1083,English,12,6,1
1084,1084,Physics,47,41,2
1085,1085,Science,19,12,2
1086,1086,Physics,46,23,2
1087,1087,English,47,38,2
1088,1088,Math,25,14,5
1089,1089,Math,30,21,2
1090,1090,Math,46,25,5
1091,1091,Physics,24,9,4
1092,1092,Math,12,5,3
1093,1093,Math,34,23,1
1094,1094,Physics,21,13,1
1095,1095,Chemistry,34,22,5
1096,1096,Chemistry,24,11,2
1097,1097,Physics,33,29,5
1098,1098,Science,33,28,1
1099,1099,Chemistry,18,9,3
1100,1100,English,45,24,2
1101,1101,English,24,13,5
1102,1102,Chemistry,47,28,5
1103,1103,Math,28,23,5
1104,1104,Physics,20,12,2
1105,1105,Chemistry,29,24,1
1106,1106,Science,13,6,2
1107,1107,English,28,20,4
1108,1108,Physics,36,14,5
1109,1109,Physics,34,23,2
1110,1110,Math,42,24,4
1111,1111,Science,39,14,1
1112,1112,English,26,21,2
1113,1113,Math,24,16,4
1114,1114,Chemistry,29,16,1
1115,1115,Chemistry,45,14,4
1116,1116,Physics,32,22,4
1117,1117,Math,39,27,1
1118,1118,Science,35,14,1
1119,1119,Science,24,12,1
1120,1120,English,15,10,4
1121,1121,Physics,30,22,2
1122,1122,English,13,5,2
1123,1123,Chemistry,10,5,2
1124,1124,English,49,46,3
1125,1125,Math,38,19,4
1126,1126,Physics,45,31,4
1127,1127,Physics,49,21,5
1128,1128,Physics,44,23,1
1129,1129,Science,14,11,5
1130,1130,Chemistry,17,9,4
1131,1131,Math,46,28,1
1132,1132,English,29,18,5
1133,1133,Chemistry,22,19,1
1134,1134,Science,48,35,1
1135,1135,Science,14,9,4
1136,1136,Chemistry,31,21,5
1137,1137,Math,44,27,1
1138,1138,Science,20,11,5
1139,1139,Physics,48,23,4
1140,1140,Physics,18,7,5
1141,1141,Chemistry,31,19,1
1142,1142,Physics,29,8,2
1143,1143,Physics,15,7,4
1144,1144,Chemistry,14,5,2
1145,1145,Chemistry,10,7,5
1146,1146,Chemistry,26,15,3
1147,1147,Science,19,13,1
1148,1148,Math,46,40,4
1149,1149,Physics,49,30,1
1150,1150,Math,29,10,4
1151,1151,Chemistry,35,30,1
1152,1152,Math,10,8,4
1153,1153,Math,30,9,5
1154,1154,Chemistry,27,14,1
1155,1155,Science,15,12,5
1156,1156,Math,35,33,3
1157,1157,English,20,15,4
1158,1158,Chemistry,10,8,3
1159,1159,Math,31,27,1
1160,1160,Physics,13,9,1
1161,1161,Chemistry,28,20,5
1162,1162,Physics,31,26,5
1163,1163,Chemistry,42,32,5
1164,1164,English,38,23,2
1165,1165,Science,10,7,5
1166,1166,Chemistry,43,39,3
1167,1167,Math,32,17,2
1168,1168,Science,21,10,3
1169,1169,Math,46,29,3
1170,1170,Chemistry,37,26,4
1171,1171,Physics,25,23,1
1172,1172,Physics,38,26,5
1173,1173,Science,32,26,3
1174,1174,English,24,17,4
1175,1175,Math,26,15,4
1176,1176,Science,18,10,2
1177,1177,Chemistry,27,20,3
1178,1178,Physics,16,9,4
1179,1179,Math,29,13,3
1180,1180,Physics,25,10,5
1181,1181,English,47,26,5
1182,1182,Physics,38,27,4
1183,1183,Chemistry,48,27,5
1184,1184,Science,13,4,3
1185,1185,Chemistry,13,7,1
1186,1186,Math,12,5,2
1187,1187,Science,30,14,4
1188,1188,English,38,20,2
1189,1189,Science,23,13,5
1190,1190,Physics,10,3,2
1191,1191,Physics,33,28,4
1192,1192,Chemistry,30,17,3
1193,1193,English,45,33,4
1194,1194,Chemistry,26,11,4
1195,1195,Science,41,18,3
1196,1196,Chemistry,36,11,4
1197,1197,Science,38,28,3
1198,1198,English,48,26,5
1199,1199,English,44,13,2
1200,1200,Physics,32,27,4
1201,1201,Math,24,21,2
1202,1202,Chemistry,21,14,1
1203,1203,Chemistry,38,24,5
1204,1204,Chemistry,48,26,3
1205,1205,Physics,20,17,2
1206,1206,Science,21,11,3
1207,1207,Math,45,31,5
1208,1208,Chemistry,46,17,3
1209,1209,Chemistry,36,28,1
1210,1210,Science,20,9,2
1211,1211,Science,29,24,5
1212,1212,Chemistry,32,29,1
1213,1213,Math,28,19,3
1214,1214,Science,48,27,3
1215,1215,Physics,24,9,5
1216,1216,Science,24,21,5
1217,1217,English,18,13,5
1218,1218,Chemistry,14,10,5
1219,1219,Chemistry,38,15,1
1220,1220,Chemistry,29,15,1
1221,1221,Science,41,26,5
1222,1222,Physics,44,21,1
1223,1223,English,27,13,5
1224,1224,Science,23,11,4
1225,1225,Science,32,19,5
1226,1226,English,31,13,4
1227,1227,Chemistry,27,18,1
1228,1228,English,35,25,2
1229,1229,Chemistry,22,11,1
1230,1230,English,20,14,4
1231,1231,Math,44,32,4
1232,1232,Chemistry,10,5,4
1233,1233,Math,10,8,5
1234,1234,Physics,33,21,3
1235,1235,English,40,28,3
1236,1236,English,40,15,4
1237,1237,Chemistry,12,8,4
1238,1238,English,24,19,5
1239,1239,Science,35,15,4
1240,1240,Science,11,8,4
1241,1241,Math,45,26,5
1242,1242,Physics,48,30,1
1243,1243,Physics,12,7,1
1244,1244,Science,30,19,2
1245,1245,Physics,10,7,1
1246,1246,Math,33,29,1
1247,1247,Physics,47,25,3
1248,1248,Math,23,8,3
1249,1249,English,47,19,1
1250,1250,English,41,18,5
1251,1251,Science,39,23,2
1252,1252,Chemistry,24,9,2
1253,1253,Science,39,36,2
1254,1254,English,21,18,4
1255,1255,Chemistry,33,16,1
1256,1256,Math,37,25,3
1257,1257,Physics,39,30,4
1258,1258,English,31,23,1
1259,1259,Chemistry,19,13,1
1260,1260,Chemistry,14,6,4
1261,1261,Physics,26,20,4
1262,1262,Math,11,8,5
1263,1263,Physics,32,28,4
1264,1264,Science,28,16,2
1265,1265,Physics,26,17,5
1266,1266,Chemistry,21,12,5
1267,1267,Chemistry,23,12,2
1268,1268,Math,19,10,4
1269,1269,Chemistry,19,13,4
1270,1270,English,34,25,1
1271,1271,English,20,10,1
1272,1272,Chemistry,30,27,2
1273,1273,Chemistry,42,24,4
1274,1274,Physics,19,16,5
1275,1275,Physics,29,10,5
1276,1276,Physics,25,8,3
1277,1277,Science,32,24,3
1278,1278,Chemistry,12,7,1
1279,1279,Math,46,34,5
1280,1280,English,21,19,4
1281,1281,Math,25,20,3
1282,1282,Science,41,38,2
1283,1283,English,35,25,1
1284,1284,Physics,47,22,1
1285,1285,Science,10,6,1
1286,1286,Science,23,11,4
1287,1287,Chemistry,38,35,4
1288,1288,Science,12,9,2
1289,1289,Chemistry,18,9,3
1290,1290,Science,12,4,2
1291,1291,Chemistry,36,17,3
1292,1292,Science,49,19,2
1293,1293,Science,36,25,3
1294,1294,Math,34,19,1
1295,1295,Science,11,7,2
1296,1296,Science,45,21,5
1297,1297,Science,30,18,4
1298,1298,Chemistry,14,7,4
1299,1299,Math,16,11,2
1300,1300,Math,48,16,5
1301,1301,Math,21,12,2
1302,1302,Chemistry,36,20,2
1303,1303,Physics,46,42,5
1304,1304,Chemistry,12,4,5
1305,1305,Chemistry,28,10,1
1306,1306,English,22,11,4
1307,1307,Math,11,8,5
1308,1308,Chemistry,32,29,4
1309,1309,Math,35,28,1
1310,1310,Chemistry,10,5,5
1311,1311,Science,33,12,5
1312,1312,Math,41,20,4
1313,1313,Physics,33,18,2
1314,1314,Science,12,7,4
1315,1315,English,26,15,1
1316,1316,English,44,14,5
1317,1317,Physics,33,29,2
1318,1318,Math,18,9,3
1319,1319,Physics,37,21,5
1320,1320,Physics,25,19,5
1321,1321,English,32,18,1
1322,1322,Chemistry,42,30,2
1323,1323,English,35,16,4
1324,1324,English,26,20,4
1325,1325,Science,38,16,3
1326,1326,Math,47,37,2
1327,1327,Physics,33,27,3
1328,1328,Science,23,11,5
1329,1329,Math,30,14,4
1330,1330,Chemistry,42,24,4
1331,1331,English,10,3,2
1332,1332,Math,19,10,1
1333,1333,Science,18,16,5
1334,1334,English,40,26,5
1335,1335,Science,41,24,5
1336,1336,Science,10,7,1
1337,1337,Math,14,7,4
1338,1338,Science,43,25,1
1339,1339,Chemistry,14,9,4
1340,1340,English,15,7,2
1341,1341,English,26,16,1
1342,1342,Math,25,17,2
1343,1343,Math,22,20,5
1344,1344,Physics,33,16,4
1345,1345,Science,22,10,1
1346,1346,Chemistry,18,11,4
1347,1347,Physics,33,17,1
1348,1348,Chemistry,44,35,1
1349,1349,Math,44,23,4
1350,1350,Math,11,7,2
1351,1351,Chemistry,22,9,4
1352,1352,English,28,23,1
1353,1353,Math,20,14,3
1354,1354,Math,28,19,2
1355,1355,Chemistry,14,10,3
1356,1356,Chemistry,47,29,4
1357,1357,Math,20,11,3
1358,1358,Science,35,14,1
1359,1359,Math,18,11,5
1360,1360,Chemistry,30,19,3
1361,1361,Science,29,25,5
1362,1362,Chemistry,31,26,3
1363,1363,Math,27,22,1
1364,1364,Physics,12,7,1
1365,1365,Math,45,37,5
1366,1366,Math,20,12,5
1367,1367,Physics,20,18,3
1368,1368,English,34,18,5
1369,1369,Science,42,18,5
1370,1370,Science,33,30,1
1371,1371,Science,33,30,5
1372,1372,Chemistry,23,17,2
1373,1373,Chemistry,36,21,4
1374,1374,Science,12,6,5
1375,1375,Physics,25,14,2
1376,1376,Physics,30,15,2
1377,1377,Chemistry,30,28,2
1378,1378,English,42,18,5
1379,1379,Science,26,23,1
1380,1380,Math,25,17,3
1381,1381,Chemistry,32,14,5
1382,1382,Science,31,17,2
1383,1383,English,27,15,4
1384,1384,Physics,20,18,4
1385,1385,Chemistry,28,25,5
1386,1386,Chemistry,28,12,1
1387,1387,Science,20,14,3
1388,1388,English,14,7,2
1389,1389,Math,27,20,3
1390,1390,English,37,26,1
1391,1391,Science,46,28,4
1392,1392,English,28,17,3
1393,1393,Math,42,23,2
1394,1394,Chemistry,19,17,3
1395,1395,Physics,15,5,1
1396,1396,Physics,17,15,5
1397,1397,Math,30,15,5
1398,1398,Science,28,24,4
1399,1399,Physics,11,5,1
1400,1400,English,15,9,2
1401,1401,English,38,26,4
1402,1402,English,22,9,3
1403,1403,Physics,43,26,5
1404,1404,Math,39,26,5
1405,1405,English,27,19,3
1406,1406,Science,19,13,4
1407,1407,English,49,23,1
1408,1408,Science,17,12,1
1409,1409,Science,37,23,1
1410,1410,Chemistry,37,17,1
1411,1411,Science,10,8,3
1412,1412,Chemistry,33,15,1
1413,1413,Science,46,22,2
1414,1414,English,44,23,2
1415,1415,Math,32,23,3
1416,1416,Science,32,15,3
1417,1417,English,20,14,1
1418,1418,Math,49,41,3
1419,1419,Chemistry,37,11,5
1420,1420,Science,49,28,5
1421,1421,Physics,24,13,2
1422,1422,Math,24,15,5
1423,1423,Physics,29,17,2
1424,1424,English,32,28,1
1425,1425,Chemistry,13,7,3
1426,1426,Math,28,13,5
1427,1427,Science,46,28,5
1428,1428,Chemistry,47,41,2
1429,1429,Chemistry,35,20,4
1430,1430,Chemistry,16,14,5
1431,1431,Chemistry,27,13,5
1432,1432,Physics,38,22,2
1433,1433,Science,27,9,1
1434,1434,Chemistry,25,19,3
1435,1435,Science,34,22,4
1436,1436,English,18,13,3
1437,1437,Physics,35,21,2
1438,1438,Physics,26,18,3
1439,1439,Science,17,13,3
1440,1440,English,24,20,2
1441,1441,Chemistry,18,8,1
1442,1442,Physics,28,10,1
1443,1443,English,31,21,5
1444,1444,English,29,18,3
1445,1445,Physics,35,21,3
1446,1446,Math,35,26,4
1447,1447,Chemistry,33,24,3
1448,1448,Math,39,21,1
1449,1449,English,40,36,1
1450,1450,English,38,26,4
1451,1451,Chemistry,28,16,2
1452,1452,Physics,17,7,1
1453,1453,Math,47,34,3
1454,1454,Chemistry,11,6,4
1455,1455,Chemistry,21,17,5
1456,1456,Physics,47,32,5
1457,1457,Chemistry,44,23,5
1458,1458,Math,30,21,4
1459,1459,Science,45,19,3
1460,1460,Math,33,28,5
1461,1461,English,46,34,3
1462,1462,Math,43,25,3
1463,1463,Math,25,13,4
1464,1464,English,48,36,2
1465,1465,Science,44,35,4
1466,1466,English,39,19,4
1467,1467,Math,24,20,5
1468,1468,Science,44,19,1
1469,1469,Science,33,29,2
1470,1470,Math,35,22,4
1471,1471,Physics,35,33,4
1472,1472,Physics,14,10,4
1473,1473,Science,22,12,1
1474,1474,English,11,3,1
1475,1475,Math,43,20,2
1476,1476,Physics,39,11,1
1477,1477,Physics,12,6,4
1478,1478,English,13,7,5
1479,1479,English,49,25,3
1480,1480,Math,17,8,5
1481,1481,English,21,10,3
1482,1482,Science,44,21,4
1483,1483,Science,41,29,2
1484,1484,Science,39,29,5
1485,1485,Physics,12,5,5
1486,1486,Science,46,14,3
1487,1487,Science,42,28,5
1488,1488,Science,14,10,1
1489,1489,Science,19,17,4
1490,1490,Math,12,4,3
1491,1491,Science,11,8,5
1492,1492,Science,19,15,5
1493,1493,Physics,29,13,4
1494,1494,Math,44,29,4
1495,1495,Math,41,28,2
1496,1496,Science,47,25,3
1497,1497,Physics,36,33,3
1498,1498,Physics,26,14,5
1499,1499,Physics,47,22,3
1500,1500,Math,14,7,3
1501,1501,Math,45,18,3
1502,1502,English,30,21,1
1503,1503,Science,48,34,3
1504,1504,Physics,22,18,2
1505,1505,Physics,10,6,2
1506,1506,Physics,11,7,5
1507,1507,Math,25,22,2
1508,1508,Science,25,20,1
1509,1509,Chemistry,39,28,1
1510,1510,English,20,8,3
1511,1511,English,39,17,4
1512,1512,English,13,7,3
1513,1513,English,33,16,1
1514,1514,Physics,24,17,4
1515,1515,Science,26,20,5
1516,1516,English,31,18,4
1517,1517,Science,38,14,2
1518,1518,Science,47,27,1
1519,1519,Science,32,10,3
1520,1520,Science,31,23,5
1521,1521,Physics,41,27,5
1522,1522,Science,19,11,1
1523,1523,Chemistry,47,40,4
1524,1524,Science,35,15,5
1525,1525,English,14,10,4
1526,1526,Chemistry,37,34,3
1527,1527,Science,29,20,4
1528,1528,Math,41,18,2
1529,1529,English,49,30,4
1530,1530,Math,18,15,3
1531,1531,Physics,22,15,1
1532,1532,English,14,6,3
1533,1533,English,31,21,2
1534,1534,Science,30,28,5
1535,1535,Math,36,28,2
1536,1536,Science,24,16,2
1537,1537,Physics,37,30,1
1538,1538,Physics,30,27,4
1539,1539,Math,13,5,2
1540,1540,Science,49,24,4
1541,1541,English,25,9,5
1542,1542,Math,10,3,2
1543,1543,Chemistry,26,17,4
1544,1544,Physics,21,7,3
1545,1545,English,30,21,4
1546,1546,Chemistry,39,28,4
1547,1547,Physics,25,11,5
1548,1548,English,18,16,5
1549,1549,English,49,26,3
1550,1550,English,25,13,5
1551,1551,Science,13,7,3
1552,1552,Math,46,37,5
1553,1553,Math,49,21,5
1554,1554,Science,20,14,4
1555,1555,Science,19,12,1
1556,1556,Chemistry,34,28,1
1557,1557,Chemistry,42,30,1
1558,1558,Science,36,18,1
1559,1559,Math,24,9,5
1560,1560,Chemistry,23,16,1
1561,1561,Chemistry,13,11,5
1562,1562,Physics,18,13,1
1563,1563,English,27,19,3
1564,1564,Physics,24,9,2
1565,1565,Physics,46,33,2
1566,1566,Science,25,19,3
1567,1567,Math,19,9,5
1568,1568,Math,33,10,3
1569,1569,Chemistry,11,3,3
1570,1570,Science,24,9,2
1571,1571,English,45,26,3
1572,1572,Physics,33,26,3
1573,1573,Math,36,16,5
1574,1574,English,17,11,4
1575,1575,Science,43,21,1
1576,1576,Chemistry,10,3,1
1577,1577,Physics,27,18,3
1578,1578,English,29,20,1
1579,1579,Math,23,20,3
1580,1580,English,38,33,5
1581,1581,Science,17,8,5
1582,1582,Science,19,10,5
1583,1583,Chemistry,35,25,3
1584,1584,Chemistry,41,20,2
1585,1585,Math,46,24,2
1586,1586,Science,42,31,4
1587,1587,Math,26,18,4
1588,1588,Chemistry,29,23,4
1589,1589,Physics,39,35,5
1590,1590,Science,27,9,2
1591,1591,Chemistry,15,9,4
1592,1592,Science,39,29,4
1593,1593,Chemistry,47,30,5
1594,1594,Physics,44,31,4
1595,1595,Chemistry,34,19,4
1596,1596,Physics,24,9,1
1597,1597,Science,35,12,2
1598,1598,English,21,13,5
1599,1599,Chemistry,30,17,2
1600,1600,Physics,36,25,2
1601,1601,Chemistry,41,31,4
1602,1602,Math,19,7,4
1603,1603,Science,43,24,3
1604,1604,Math,35,12,5
1605,1605,English,27,14,5
1606,1606,Chemistry,18,13,4
1607,1607,Math,25,12,3
1608,1608,Chemistry,34,26,2
1609,1609,Science,38,28,2
1610,1610,Math,15,5,5
1611,1611,Math,39,21,5
1612,1612,English,21,13,4
1613,1613,English,15,11,4
1614,1614,Science,18,6,4
1615,1615,English,46,37,5
1616,1616,Physics,24,14,3
1617,1617,Physics,20,13,1
1618,1618,Science,22,12,4
1619,1619,Physics,14,9,4
1620,1620,Math,22,16,5
1621,1621,Science,42,30,3
1622,1622,Science,41,25,3
1623,1623,Math,45,27,4
1624,1624,Math,22,10,4
1625,1625,Physics,11,7,3
1626,1626,Science,22,12,3
1627,1627,Physics,18,8,1
1628,1628,Physics,36,33,3
1629,1629,Math,40,27,3
1630,1630,Physics,24,17,3
1631,1631,Math,47,30,3
1632,1632,Physics,13,10,4
1633,1633,Science,18,12,1
1634,1634,Science,46,24,4
1635,1635,Math,27,20,3
1636,1636,English,44,18,1
1637,1637,Math,38,22,4
1638,1638,Physics,30,17,5
1639,1639,Science,32,21,5
1640,1640,Math,10,8,1
1641,1641,English,40,25,5
1642,1642,Chemistry,14,6,3
1643,1643,Chemistry,10,9,2
1644,1644,English,17,8,2
1645,1645,Chemistry,24,14,3
1646,1646,Science,40,36,4
1647,1647,Physics,29,16,1
1648,1648,Chemistry,49,27,5
1649,1649,English,27,22,5
1650,1650,Science,39,20,3
1651,1651,Physics,36,20,4
1652,1652,Physics,15,11,1
1653,1653,Science,36,16,1
1654,1654,Science,30,21,4
1655,1655,Math,26,12,5
1656,1656,English,20,8,4
1657,1657,English,12,10,1
1658,1658,Science,47,19,2
1659,1659,Physics,11,6,2
1660,1660,Physics,25,17,1
1661,1661,English,45,13,5
1662,1662,Math,33,16,5
1663,1663,English,11,5,3
1664,1664,Science,32,24,3
1665,1665,Math,38,11,4
1666,1666,Physics,38,27,5
1667,1667,English,30,21,4
1668,1668,Chemistry,18,11,5
1669,1669,Chemistry,43,21,4
1670,1670,Math,35,13,1
1671,1671,Chemistry,43,13,3
1672,1672,Chemistry,33,17,4
1673,1673,Chemistry,46,26,4
1674,1674,English,28,21,5
1675,1675,Science,46,33,2
1676,1676,Science,16,9,4
1677,1677,Science,38,25,5
1678,1678,Science,20,11,2
1679,1679,English,32,14,4
1680,1680,English,29,20,5
1681,1681,English,22,16,5
1682,1682,Chemistry,32,16,5
1683,1683,Physics,25,19,2
1684,1684,Math,38,22,3
1685,1685,Physics,38,15,1
1686,1686,English,47,37,4
1687,1687,Math,11,5,4
1688,1688,Science,22,20,4
1689,1689,Physics,24,12,3
1690,1690,Chemistry,38,26,5
1691,1691,English,16,9,2
1692,1692,Physics,37,31,4
1693,1693,Chemistry,38,20,5
1694,1694,Physics,19,8,1
1695,1695,Math,26,18,1
1696,1696,English,27,15,1
1697,1697,Physics,48,25,2
1698,1698,English,46,25,1
1699,1699,Physics,19,11,1
1700,1700,English,45,32,2
1701,1701,English,12,3,3
1702,1702,Science,35,18,3
1703,1703,English,34,12,2
1704,1704,Science,20,11,1
1705,1705,Physics,17,9,2
1706,1706,Chemistry,45,15,5
1707,1707,Chemistry,12,4,2
1708,1708,Science,29,21,5
1709,1709,Chemistry,25,14,2
1710,1710,Science,34,11,2
1711,1711,Math,27,12,3
1712,1712,English,24,17,4
1713,1713,Physics,43,39,3
1714,1714,Chemistry,40,24,4
1715,1715,Chemistry,21,15,1
1716,1716,Science,46,27,4
1717,1717,English,18,6,5
1718,1718,Science,35,24,1
1719,1719,Physics,27,19,1
1720,1720,Physics,48,23,5
1721,1721,Science,19,10,3
1722,1722,Physics,38,26,5
1723,1723,Physics,36,31,1
1724,1724,Math,19,11,2
1725,1725,English,20,18,3
1726,1726,Chemistry,33,27,4
1727,1727,Science,23,16,5
1728,1728,English,41,26,2
1729,1729,Science,26,12,4
1730,1730,Science,24,16,1
1731,1731,Science,19,8,1
1732,1732,Physics,21,8,3
1733,1733,Math,39,31,1
1734,1734,Math,44,37,4
1735,1735,English,40,35,5
1736,1736,Science,17,11,4
1737,1737,Physics,24,15,2
1738,1738,Chemistry,23,13,2
1739,1739,Science,33,23,3
1740,1740,Physics,43,17,3
1741,1741,Chemistry,13,11,2
1742,1742,Science,27,20,1
1743,1743,English,47,40,3
1744,1744,Chemistry,10,8,1
1745,1745,Science,49,41,3
1746,1746,English,10,8,2
1747,1747,Physics,49,37,4
1748,1748,Science,48,30,2
1749,1749,Math,30,22,1
1750,1750,Math,44,31,3
1751,1751,Science,18,14,2
1752,1752,Science,43,29,2
1753,1753,Science,45,24,3
1754,1754,Physics,35,29,2
1755,1755,Math,30,24,5
1756,1756,Physics,33,18,4
1757,1757,English,20,13,1
1758,1758,English,25,14,5
1759,1759,Science,47,30,2
1760,1760,English,38,16,1
1761,1761,Math,12,6,5
1762,1762,Math,45,33,1
1763,1763,English,21,18,3
1764,1764,Chemistry,22,12,4
1765,1765,Chemistry,45,38,1
1766,1766,Science,26,9,3
1767,1767,Chemistry,43,20,3
1768,1768,Math,10,5,3
1769,1769,Science,42,34,5
1770,1770,Chemistry,36,25,3
1771,1771,Chemistry,29,22,5
1772,1772,Math,35,23,3
1773,1773,Physics,19,10,5
1774,1774,Physics,25,15,4
1775,1775,Math,28,16,2
1776,1776,English,19,10,4
1777,1777,Physics,10,4,5
1778,1778,Chemistry,39,22,2
1779,1779,Science,11,3,1
1780,1780,Science,22,19,2
1781,1781,Math,13,6,1
1782,1782,Chemistry,45,26,3
1783,1783,Physics,14,8,2
1784,1784,Math,41,26,3
1785,1785,Math,12,10,5
1786,1786,Science,12,7,3
1787,1787,English,19,16,4
1788,1788,Math,19,13,3
1789,1789,Math,16,8,3
1790,1790,Math,35,18,5
1791,1791,English,39,36,3
1792,1792,Science,19,8,3
1793,1793,Science,21,13,1
1794,1794,Physics,25,18,2
1795,1795,Science,38,35,3
1796,1796,English,20,6,5
1797,1797,English,32,13,5
1798,1798,Science,19,8,3
1799,1799,Science,44,18,2
1800,1800,Science,11,7,2
1801,1801,Physics,49,42,2
1802,1802,Chemistry,24,13,3
1803,1803,Math,33,18,5
1804,1804,Math,21,10,3
1805,1805,English,27,23,4
1806,1806,Science,32,24,5
1807,1807,Chemistry,11,6,1
1808,1808,Math,21,9,2
1809,1809,Math,26,14,4
1810,1810,Chemistry,12,6,4
1811,1811,Math,24,12,5
1812,1812,English,13,6,1
1813,1813,Science,47,44,4
1814,1814,Chemistry,27,16,3
1815,1815,Chemistry,46,20,4
1816,1816,Math,17,11,4
1817,1817,Physics,47,34,5
1818,1818,Chemistry,43,35,3
1819,1819,Physics,11,4,1
1820,1820,Chemistry,40,30,4
1821,1821,Math,14,8,2
1822,1822,Chemistry,26,15,2
1823,1823,Math,13,6,1
1824,1824,Chemistry,40,20,2
1825,1825,Chemistry,25,20,2
1826,1826,Science,40,20,4
1827,1827,Chemistry,47,27,1
1828,1828,Physics,29,14,4
1829,1829,Science,48,14,2
1830,1830,English,31,23,1
1831,1831,Physics,24,22,3
1832,1832,Math,46,28,4
1833,1833,Math,43,23,3
1834,1834,English,18,12,2
1835,1835,Physics,21,7,3
1836,1836,Science,25,18,1
1837,1837,Chemistry,42,31,2
1838,1838,Science,45,41,3
1839,1839,Science,31,16,2
1840,1840,Physics,32,19,3
1841,1841,Chemistry,46,17,3
1842,1842,Math,21,17,1
1843,1843,Chemistry,12,9,1
1844,1844,Chemistry,49,15,2
1845,1845,Science,34,23,4
